project_full_name,fix_commit_hash,buggy_commit_hash,bug_id,bug_type,fixed_file_path,chunk_header
Qiskit/qiskit-aer,20c3b06c2464ce0342a920dfbe91c6a496707f7f,20c3b06c2464ce0342a920dfbe91c6a496707f7f^1,1073,Quantum,test/terra/backends/test_qasm_simulator_matrix_product_state.py,@@ -42,6 +42,7 @@ from test.terra.backends.qasm_simulator.qasm_noise import QasmReadoutNoiseTests
Qiskit/qiskit-aer,20c3b06c2464ce0342a920dfbe91c6a496707f7f,20c3b06c2464ce0342a920dfbe91c6a496707f7f^1,1073,Quantum,test/terra/backends/test_qasm_simulator_matrix_product_state.py,@@ -57,8 +58,33 @@ from test.terra.backends.qasm_simulator.qasm_snapshot import QasmSnapshotExpValM
Qiskit/qiskit-aer,20c3b06c2464ce0342a920dfbe91c6a496707f7f,20c3b06c2464ce0342a920dfbe91c6a496707f7f^1,1073,Quantum,test/terra/reference/ref_kraus_noise.py,@@ -48,7 +48,6 @@ def kraus_gate_error_circuits():
Qiskit/qiskit-aer,20c3b06c2464ce0342a920dfbe91c6a496707f7f,20c3b06c2464ce0342a920dfbe91c6a496707f7f^1,1073,Quantum,test/terra/reference/ref_kraus_noise.py,@@ -61,6 +60,15 @@ def kraus_gate_error_noise_models():
Qiskit/qiskit-aer,20c3b06c2464ce0342a920dfbe91c6a496707f7f,20c3b06c2464ce0342a920dfbe91c6a496707f7f^1,1073,Quantum,test/terra/reference/ref_kraus_noise.py,@@ -72,3 +80,13 @@ def kraus_gate_error_counts(shots, hex_counts=True):
Qiskit/qiskit-aer,759a01f43726d5146422141bfdcc83fc34c180d0,759a01f43726d5146422141bfdcc83fc34c180d0^1,1076,Quantum,releasenotes/notes/bug-fix-mps-kraus-764cc96854585030.yaml,@@ -0,0 +1,7 @@
Qiskit/qiskit-aer,759a01f43726d5146422141bfdcc83fc34c180d0,759a01f43726d5146422141bfdcc83fc34c180d0^1,1076,Quantum,src/simulators/matrix_product_state/matrix_product_state_internal.cpp,@@ -867,6 +867,14 @@ void MPS::apply_kraus_internal(const reg_t &qubits,
Qiskit/qiskit-aer,759a01f43726d5146422141bfdcc83fc34c180d0,759a01f43726d5146422141bfdcc83fc34c180d0^1,1076,Quantum,src/simulators/matrix_product_state/matrix_product_state_internal.cpp,@@ -1491,21 +1499,24 @@ uint_t MPS::apply_measure_internal_single_qubit(uint_t qubit, RngEngine &rng) {
Qiskit/qiskit-aer,759a01f43726d5146422141bfdcc83fc34c180d0,759a01f43726d5146422141bfdcc83fc34c180d0^1,1076,Quantum,src/simulators/matrix_product_state/matrix_product_state_internal.hpp,@@ -317,6 +317,11 @@ private:
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -312,14 +312,6 @@ protected:
