Authors,Bug ID,Bug Type,Commits,Components,Dates,File,Hash,Line,Repo,Lifetime,Number of Authors,Number of times modified
['XYShe '],1126.0,Quantum,['aa3afaf4b01bd028c19b86869141cede2873d986'], #Function Call#Assignment#Attribute,"[datetime.datetime(2021, 6, 16, 14, 28, 55)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,273.0,ProjectQ,"28 days, 4:43:14",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,324.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,325.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,341.0,ProjectQ,"86 days, 2:48:43",1,1
"['Nguyen Damien ', 'GitHub actions ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'e0ff304f280c81330f31cf1e91d2ee2a900a9c11', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 6, 23, 12, 36, 47), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,342.0,ProjectQ,"86 days, 2:48:43",3,3
"['GitHub actions ', 'Fernando ']",1126.0,Quantum,"['e0ff304f280c81330f31cf1e91d2ee2a900a9c11', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 6, 23, 12, 36, 47), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,348.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,349.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,352.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,353.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,356.0,ProjectQ,"86 days, 2:48:43",1,1
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,357.0,ProjectQ,"86 days, 2:48:43",2,2
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,358.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,370.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], #Function Call#Assignment,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,375.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,34.0,ProjectQ,"86 days, 2:48:43",1,1
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['23dac9e92c4c98569cef27b333d7002034c5edde', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 6, 14, 11, 23, 19), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,35.0,ProjectQ,"86 days, 2:48:43",2,2
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,36.0,ProjectQ,"86 days, 2:48:43",2,2
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", #Function Call#Assignment#Attribute,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,39.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], #Function Call#Assignment#Attribute,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,41.0,ProjectQ,"86 days, 2:48:43",1,1
['Nguyen Damien '],1126.0,Quantum,['1c07475ad9dbc30baedddf78fddafa96112ffcdc'], ,"[datetime.datetime(2021, 7, 14, 19, 12, 9)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,47.0,ProjectQ,0:00:00,1,1
['Nguyen Damien '],1126.0,Quantum,['1c07475ad9dbc30baedddf78fddafa96112ffcdc'], ,"[datetime.datetime(2021, 7, 14, 19, 12, 9)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,48.0,ProjectQ,0:00:00,1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,59.0,ProjectQ,"86 days, 2:48:43",1,1
['Nguyen Damien '],1126.0,Quantum,['1c07475ad9dbc30baedddf78fddafa96112ffcdc'], ,"[datetime.datetime(2021, 7, 14, 19, 12, 9)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,60.0,ProjectQ,0:00:00,1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,71.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,77.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,78.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,79.0,ProjectQ,"86 days, 2:48:43",1,1
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,80.0,ProjectQ,"86 days, 2:48:43",2,2
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,81.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], #Function Call#Assignment#Attribute,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,84.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,159.0,ProjectQ,"86 days, 2:48:43",1,1
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,160.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,167.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,178.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,179.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,184.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,185.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,223.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,224.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,225.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,236.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,237.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,243.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,244.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], #Function Call#Assignment#List comprehension#Object generator,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,247.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,318.0,ProjectQ,"86 days, 2:48:43",1,1
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,325.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], #Constant,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,326.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,327.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,328.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,329.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], #Constant,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,330.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,331.0,ProjectQ,"86 days, 2:48:43",1,1
"['GitHub actions ', 'Fernando ']",1126.0,Quantum,"['e0ff304f280c81330f31cf1e91d2ee2a900a9c11', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 6, 23, 12, 36, 47), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,332.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,335.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,336.0,ProjectQ,"86 days, 2:48:43",1,1
"['GitHub actions ', 'Fernando ']",1126.0,Quantum,"['e0ff304f280c81330f31cf1e91d2ee2a900a9c11', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 6, 23, 12, 36, 47), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,339.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,340.0,ProjectQ,"86 days, 2:48:43",1,1
"['GitHub actions ', 'Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['e0ff304f280c81330f31cf1e91d2ee2a900a9c11', '23dac9e92c4c98569cef27b333d7002034c5edde', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 6, 23, 12, 36, 47), datetime.datetime(2021, 6, 14, 11, 23, 19), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,356.0,ProjectQ,"86 days, 2:48:43",3,3
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,359.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,360.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,364.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,365.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,388.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,393.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,394.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,395.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,396.0,ProjectQ,"86 days, 2:48:43",1,1
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['23dac9e92c4c98569cef27b333d7002034c5edde', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 6, 14, 11, 23, 19), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,397.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], ,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,398.0,ProjectQ,"86 days, 2:48:43",1,1
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['23dac9e92c4c98569cef27b333d7002034c5edde', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 6, 14, 11, 23, 19), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,399.0,ProjectQ,"86 days, 2:48:43",2,2
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['23dac9e92c4c98569cef27b333d7002034c5edde', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", ,"[datetime.datetime(2021, 6, 14, 11, 23, 19), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,403.0,ProjectQ,"86 days, 2:48:43",2,2
"['Nguyen Damien ', 'Fernando ']",1126.0,Quantum,"['1c07475ad9dbc30baedddf78fddafa96112ffcdc', 'fb548ef4b3544985ba0b73095d5c8794ed38f43c']", #ImportFrom keyword,"[datetime.datetime(2021, 7, 14, 19, 12, 9), datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client_test_fixtures.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,38.0,ProjectQ,"86 days, 2:48:43",2,2
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], #Pass,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client_test_fixtures.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,48.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], #Return#Constant#List,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_boto3_client_test_fixtures.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,69.0,ProjectQ,"86 days, 2:48:43",1,1
['Fernando '],1126.0,Quantum,['fb548ef4b3544985ba0b73095d5c8794ed38f43c'], #Import keyword,"[datetime.datetime(2021, 4, 19, 16, 23, 26)]",projectq/backends/_awsbraket/_awsbraket_test.py,1c07475ad9dbc30baedddf78fddafa96112ffcdc,17.0,ProjectQ,"86 days, 2:48:43",1,1
