bug_id,bug_type,project_full_name,file_name,function_name,code_smell_metric,code_smell_metric_value
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,DNC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,NCT,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,CLOC,3
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,5
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,DNC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,NCT,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,CLOC,4
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,4
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,DNC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,NCT,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,CLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,CLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,CLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_apply_unitary,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_inconsistent_qubit_count,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_inconsistent_qubit_count,MLOC,3
1417,Quantum,Cirq,circuit_compare_test.py,test_inconsistent_qubit_count,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,21
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,NBC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,CLOC,3
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,NBC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,CLOC,3
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,NBC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,CLOC,3
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,NBC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,CLOC,5
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,NBC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,CLOC,5
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,NBC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,CLOC,5
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,NBC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,CLOC,5
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,CLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,test_assert_has_consistent_qid_shape,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,MLOC,4
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,MLOC,4
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,DNC,2
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,NCT,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,MLOC,6
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,DNC,2
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,NCT,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,MLOC,5
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,DNC,2
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,NCT,1
1417,Quantum,Cirq,circuit_compare_test.py,__init__,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,__init__,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,__pow__,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,__pow__,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,MLOC,4
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,LEC,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,DNC,2
1417,Quantum,Cirq,circuit_compare_test.py,_unitary_,NCT,1
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,_apply_unitary_,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,with_qubits,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,with_qubits,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,qubits,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,qubits,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,qubits,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,with_qubits,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,with_qubits,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,qubits,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,qubits,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,qubits,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,with_qubits,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,with_qubits,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,qubits,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,qubits,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,qubits,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,with_qubits,PAR,2
1417,Quantum,Cirq,circuit_compare_test.py,with_qubits,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,qubits,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,qubits,MLOC,2
1417,Quantum,Cirq,circuit_compare_test.py,qubits,LMC,2
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_num_qubits_,MLOC,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,PAR,1
1417,Quantum,Cirq,circuit_compare_test.py,_qid_shape_,MLOC,1
1417,Quantum,Cirq,consistent_pauli_expansion.py,assert_pauli_expansion_is_consistent_with_unitary,PAR,1
1417,Quantum,Cirq,consistent_pauli_expansion.py,assert_pauli_expansion_is_consistent_with_unitary,MLOC,15
1417,Quantum,Cirq,consistent_pauli_expansion.py,assert_pauli_expansion_is_consistent_with_unitary,LEC,1
1417,Quantum,Cirq,consistent_phase_by.py,assert_phase_by_is_consistent_with_unitary,PAR,1
1417,Quantum,Cirq,consistent_phase_by.py,assert_phase_by_is_consistent_with_unitary,MLOC,22
1417,Quantum,Cirq,consistent_phase_by.py,assert_phase_by_is_consistent_with_unitary,LEC,1
1417,Quantum,Cirq,consistent_phase_by.py,assert_phase_by_is_consistent_with_unitary,LEC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,test_assert_phase_by_is_consistent_with_unitary,PAR,1
1417,Quantum,Cirq,consistent_phase_by_test.py,test_assert_phase_by_is_consistent_with_unitary,MLOC,10
1417,Quantum,Cirq,consistent_phase_by_test.py,test_assert_phase_by_is_consistent_with_unitary,LMC,2
1417,Quantum,Cirq,consistent_phase_by_test.py,test_assert_phase_by_is_consistent_with_unitary,LMC,2
1417,Quantum,Cirq,consistent_phase_by_test.py,test_assert_phase_by_is_consistent_with_unitary,LMC,2
1417,Quantum,Cirq,consistent_phase_by_test.py,test_assert_phase_by_is_consistent_with_unitary,LMC,2
1417,Quantum,Cirq,consistent_phase_by_test.py,test_assert_phase_by_is_consistent_with_unitary,LMC,2
1417,Quantum,Cirq,consistent_phase_by_test.py,__init__,PAR,2
1417,Quantum,Cirq,consistent_phase_by_test.py,__init__,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,MLOC,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,DNC,2
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,NCT,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,PAR,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,PAR,2
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,__init__,PAR,2
1417,Quantum,Cirq,consistent_phase_by_test.py,__init__,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_qid_shape_,PAR,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_qid_shape_,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,MLOC,4
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,DNC,2
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,NCT,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,PAR,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,PAR,2
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,__init__,PAR,2
1417,Quantum,Cirq,consistent_phase_by_test.py,__init__,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,MLOC,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,DNC,2
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,NCT,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,PAR,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,PAR,2
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,MLOC,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,DNC,2
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,NCT,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,PAR,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,__init__,PAR,2
1417,Quantum,Cirq,consistent_phase_by_test.py,__init__,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,PAR,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,MLOC,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,LEC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_unitary_,LEC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,PAR,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,MLOC,3
1417,Quantum,Cirq,consistent_phase_by_test.py,_phase_by_,LEC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,PAR,2
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,MLOC,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,CNOC,44
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,NOFF,1
1417,Quantum,Cirq,consistent_phase_by_test.py,_resolve_parameters_,CNOO,7
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,PAR,7
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,MLOC,28
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,LEC,1
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,LEC,1
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,LEC,1
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,LMC,2
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,CNOC,68
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,NOFF,2
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,CNOO,13
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,TNOC,51
1464,Quantum,Cirq,two_qubit_to_fsim.py,decompose_two_qubit_interaction_into_four_fsim_gates_via_b,TNOL,1
1464,Quantum,Cirq,two_qubit_to_fsim.py,_sticky_0_to_1,PAR,3
1464,Quantum,Cirq,two_qubit_to_fsim.py,_sticky_0_to_1,MLOC,8
1464,Quantum,Cirq,two_qubit_to_fsim.py,_sticky_0_to_1,LEC,1
1464,Quantum,Cirq,two_qubit_to_fsim.py,_decompose_xx_yy_into_two_fsims_ignoring_single_qubit_ops,PAR,5
1464,Quantum,Cirq,two_qubit_to_fsim.py,_decompose_xx_yy_into_two_fsims_ignoring_single_qubit_ops,MLOC,27
1464,Quantum,Cirq,two_qubit_to_fsim.py,_decompose_xx_yy_into_two_fsims_ignoring_single_qubit_ops,LEC,1
